date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2023-03-17,LM-ATM-009,Little Italy,clear,None,61,42,24
2023-03-17,LM-ATM-010,SoHo Broadway,clear,None,72,44,31
2023-03-17,LM-ATM-011,NoLiTa,clear,None,59,34,19
2023-03-17,LM-ATM-012,Canal Street,clear,None,96,56,38
2023-03-17,LM-ATM-013,World Trade Center,clear,None,144,45,29
2023-03-17,LM-ATM-014,Brookfield Place,clear,None,122,47,27
2023-03-17,LM-ATM-015,Bowling Green,clear,None,87,32,21
2023-03-17,LM-ATM-016,Staten Ferry Terminal,clear,None,89,57,35
2023-03-17,LM-ATM-017,Essex Market,clear,None,87,50,27
2023-03-17,LM-ATM-018,Houston Street,clear,None,73,44,24
2023-03-17,LM-ATM-019,Delancey Street,clear,None,77,42,22
2023-03-17,LM-ATM-020,Pier 17,clear,None,64,46,29
2023-03-18,LM-ATM-001,Battery Park,clear,None,66,45,32
2023-03-18,LM-ATM-002,Wall Street,clear,None,111,34,13
2023-03-18,LM-ATM-003,Broad Street,clear,None,79,26,11
2023-03-18,LM-ATM-004,Fulton Center,clear,None,95,54,30
2023-03-18,LM-ATM-005,South Street Seaport,clear,None,72,61,37
2023-03-18,LM-ATM-006,Tribeca,clear,None,75,29,16
2023-03-18,LM-ATM-007,City Hall,clear,None,73,38,18
2023-03-18,LM-ATM-008,Chinatown,clear,None,79,44,24
2023-03-18,LM-ATM-009,Little Italy,clear,None,72,45,29
2023-03-18,LM-ATM-010,SoHo Broadway,clear,None,82,66,44
2023-03-18,LM-ATM-011,NoLiTa,clear,None,58,47,25
2023-03-18,LM-ATM-012,Canal Street,clear,None,83,52,29
2023-03-18,LM-ATM-013,World Trade Center,clear,None,106,47,28
2023-03-18,LM-ATM-014,Brookfield Place,clear,None,90,35,19
2023-03-18,LM-ATM-015,Bowling Green,clear,None,85,41,25
2023-03-18,LM-ATM-016,Staten Ferry Terminal,clear,None,77,64,34
2023-03-18,LM-ATM-017,Essex Market,clear,None,76,49,25
2023-03-18,LM-ATM-018,Houston Street,clear,None,62,44,22
2023-03-18,LM-ATM-019,Delancey Street,clear,None,59,39,20
2023-03-18,LM-ATM-020,Pier 17,clear,None,65,58,36
2023-03-19,LM-ATM-001,Battery Park,clear,None,75,52,27
2023-03-19,LM-ATM-002,Wall Street,clear,None,101,28,12
2023-03-19,LM-ATM-003,Broad Street,clear,None,74,26,13
2023-03-19,LM-ATM-004,Fulton Center,clear,None,105,49,27
2023-03-19,LM-ATM-005,South Street Seaport,clear,None,79,65,42
2023-03-19,LM-ATM-006,Tribeca,clear,None,75,34,16
2023-03-19,LM-ATM-007,City Hall,clear,None,68,35,14
2023-03-19,LM-ATM-008,Chinatown,clear,None,82,49,27
2023-03-19,LM-ATM-009,Little Italy,clear,None,74,54,34
2023-03-19,LM-ATM-010,SoHo Broadway,clear,None,67,58,39
2023-03-19,LM-ATM-011,NoLiTa,clear,None,59,46,27
2023-03-19,LM-ATM-012,Canal Street,clear,None,85,50,32
2023-03-19,LM-ATM-013,World Trade Center,clear,None,120,44,29
2023-03-19,LM-ATM-014,Brookfield Place,clear,None,85,33,20
2023-03-19,LM-ATM-015,Bowling Green,clear,None,74,40,19
2023-03-19,LM-ATM-016,Staten Ferry Terminal,clear,None,80,58,34
2023-03-19,LM-ATM-017,Essex Market,clear,None,69,45,25
2023-03-19,LM-ATM-018,Houston Street,clear,None,64,41,25
2023-03-19,LM-ATM-019,Delancey Street,clear,None,72,43,26
2023-03-19,LM-ATM-020,Pier 17,clear,None,79,77,50
2023-03-20,LM-ATM-001,Battery Park,clear,None,59,38,25
2023-03-20,LM-ATM-002,Wall Street,clear,None,138,32,13
2023-03-20,LM-ATM-003,Broad Street,clear,None,101,26,13
2023-03-20,LM-ATM-004,Fulton Center,clear,None,97,44,24
2023-03-20,LM-ATM-005,South Street Seaport,clear,None,73,50,34
2023-03-20,LM-ATM-006,Tribeca,clear,None,84,30,16
2023-03-20,LM-ATM-007,City Hall,clear,None,91,34,19
2023-03-20,LM-ATM-008,Chinatown,clear,None,91,44,23
2023-03-20,LM-ATM-009,Little Italy,clear,None,62,43,25
2023-03-20,LM-ATM-010,SoHo Broadway,clear,None,73,55,34
2023-03-20,LM-ATM-011,NoLiTa,clear,None,66,40,23
2023-03-20,LM-ATM-012,Canal Street,clear,None,92,41,26
2023-03-20,LM-ATM-013,World Trade Center,clear,None,110,34,24
2023-03-20,LM-ATM-014,Brookfield Place,clear,None,109,38,21
2023-03-20,LM-ATM-015,Bowling Green,clear,None,104,43,23
2023-03-20,LM-ATM-016,Staten Ferry Terminal,clear,None,80,49,34
2023-03-20,LM-ATM-017,Essex Market,clear,None,80,41,23
2023-03-20,LM-ATM-018,Houston Street,clear,None,84,47,31
2023-03-20,LM-ATM-019,Delancey Street,clear,None,72,36,24
2023-03-20,LM-ATM-020,Pier 17,clear,None,64,49,31
2023-03-21,LM-ATM-001,Battery Park,rain,None,47,30,19
2023-03-21,LM-ATM-002,Wall Street,rain,None,102,23,12
2023-03-21,LM-ATM-003,Broad Street,rain,None,89,22,16
2023-03-21,LM-ATM-004,Fulton Center,rain,None,99,36,20
2023-03-21,LM-ATM-005,South Street Seaport,rain,None,38,31,17
2023-03-21,LM-ATM-006,Tribeca,rain,None,76,26,13
2023-03-21,LM-ATM-007,City Hall,rain,None,71,26,15
2023-03-21,LM-ATM-008,Chinatown,rain,None,54,27,16
2023-03-21,LM-ATM-009,Little Italy,rain,None,65,45,25
2023-03-21,LM-ATM-010,SoHo Broadway,rain,None,68,49,32
2023-03-21,LM-ATM-011,NoLiTa,rain,None,66,37,25
2023-03-21,LM-ATM-012,Canal Street,rain,None,67,40,23
2023-03-21,LM-ATM-013,World Trade Center,rain,None,105,38,21
2023-03-21,LM-ATM-014,Brookfield Place,rain,None,93,29,19
2023-03-21,LM-ATM-015,Bowling Green,rain,None,84,34,21
2023-03-21,LM-ATM-016,Staten Ferry Terminal,rain,None,56,40,24
2023-03-21,LM-ATM-017,Essex Market,rain,None,67,29,17
2023-03-21,LM-ATM-018,Houston Street,rain,None,62,34,23
2023-03-21,LM-ATM-019,Delancey Street,rain,None,62,39,20
2023-03-21,LM-ATM-020,Pier 17,rain,None,45,39,23
2023-03-22,LM-ATM-001,Battery Park,rain,None,64,43,26
2023-03-22,LM-ATM-002,Wall Street,rain,None,103,26,12
2023-03-22,LM-ATM-003,Broad Street,rain,None,101,26,10
2023-03-22,LM-ATM-004,Fulton Center,rain,None,98,38,21
2023-03-22,LM-ATM-005,South Street Seaport,rain,None,56,41,24
2023-03-22,LM-ATM-006,Tribeca,rain,None,67,25,15
2023-03-22,LM-ATM-007,City Hall,rain,None,82,31,17
2023-03-22,LM-ATM-008,Chinatown,rain,None,83,42,24
2023-03-22,LM-ATM-009,Little Italy,rain,None,58,34,22
2023-03-22,LM-ATM-010,SoHo Broadway,rain,None,60,44,21
2023-03-22,LM-ATM-011,NoLiTa,rain,None,58,35,19
2023-03-22,LM-ATM-012,Canal Street,rain,None,70,36,21
2023-03-22,LM-ATM-013,World Trade Center,rain,None,101,34,22
2023-03-22,LM-ATM-014,Brookfield Place,rain,None,97,31,19
2023-03-22,LM-ATM-015,Bowling Green,rain,None,88,37,18
2023-03-22,LM-ATM-016,Staten Ferry Terminal,rain,None,59,35,26
2023-03-22,LM-ATM-017,Essex Market,rain,None,68,28,19
2023-03-22,LM-ATM-018,Houston Street,rain,None,70,35,20
2023-03-22,LM-ATM-019,Delancey Street,rain,None,67,33,19
2023-03-22,LM-ATM-020,Pier 17,rain,None,52,37,24
2023-03-23,LM-ATM-001,Battery Park,clear,None,55,33,19
2023-03-23,LM-ATM-002,Wall Street,clear,None,129,37,16
2023-03-23,LM-ATM-003,Broad Street,clear,None,147,37,18
2023-03-23,LM-ATM-004,Fulton Center,clear,None,110,50,27
2023-03-23,LM-ATM-005,South Street Seaport,clear,None,82,57,36
2023-03-23,LM-ATM-006,Tribeca,clear,None,54,23,10
2023-03-23,LM-ATM-007,City Hall,clear,None,97,31,17
2023-03-23,LM-ATM-008,Chinatown,clear,None,91,42,22
2023-03-23,LM-ATM-009,Little Italy,clear,None,74,48,32
2023-03-23,LM-ATM-010,SoHo Broadway,clear,None,60,47,31
2023-03-23,LM-ATM-011,NoLiTa,clear,None,60,34,22
2023-03-23,LM-ATM-012,Canal Street,clear,None,85,44,27
2023-03-23,LM-ATM-013,World Trade Center,clear,None,118,36,24
2023-03-23,LM-ATM-014,Brookfield Place,clear,None,94,32,18
2023-03-23,LM-ATM-015,Bowling Green,clear,None,96,41,20
2023-03-23,LM-ATM-016,Staten Ferry Terminal,clear,None,66,45,27
2023-03-23,LM-ATM-017,Essex Market,clear,None,75,35,22
2023-03-23,LM-ATM-018,Houston Street,clear,None,77,44,28
2023-03-23,LM-ATM-019,Delancey Street,clear,None,77,39,25
2023-03-23,LM-ATM-020,Pier 17,clear,None,70,59,36
2023-03-24,LM-ATM-001,Battery Park,cloudy,None,57,38,22
2023-03-24,LM-ATM-002,Wall Street,cloudy,None,107,26,12
2023-03-24,LM-ATM-003,Broad Street,cloudy,None,84,21,13
2023-03-24,LM-ATM-004,Fulton Center,cloudy,None,117,46,29
2023-03-24,LM-ATM-005,South Street Seaport,cloudy,None,76,47,30
2023-03-24,LM-ATM-006,Tribeca,cloudy,None,77,28,14
2023-03-24,LM-ATM-007,City Hall,cloudy,None,87,38,16
2023-03-24,LM-ATM-008,Chinatown,cloudy,None,84,46,26
2023-03-24,LM-ATM-009,Little Italy,cloudy,None,64,37,24
2023-03-24,LM-ATM-010,SoHo Broadway,cloudy,None,87,62,40
2023-03-24,LM-ATM-011,NoLiTa,cloudy,None,47,31,17
2023-03-24,LM-ATM-012,Canal Street,cloudy,None,87,39,21
2023-03-24,LM-ATM-013,World Trade Center,cloudy,None,118,43,24
2023-03-24,LM-ATM-014,Brookfield Place,cloudy,None,114,43,27
2023-03-24,LM-ATM-015,Bowling Green,cloudy,None,88,34,21
2023-03-24,LM-ATM-016,Staten Ferry Terminal,cloudy,None,68,50,28
2023-03-24,LM-ATM-017,Essex Market,cloudy,None,71,35,18
2023-03-24,LM-ATM-018,Houston Street,cloudy,None,61,37,22
2023-03-24,LM-ATM-019,Delancey Street,cloudy,None,64,30,19
2023-03-24,LM-ATM-020,Pier 17,cloudy,None,47,34,22
2023-03-25,LM-ATM-001,Battery Park,cloudy,None,66,47,27
2023-03-25,LM-ATM-002,Wall Street,cloudy,None,106,31,15
2023-03-25,LM-ATM-003,Broad Street,cloudy,None,78,33,11
2023-03-25,LM-ATM-004,Fulton Center,cloudy,None,93,43,25
2023-03-25,LM-ATM-005,South Street Seaport,cloudy,None,68,52,32
2023-03-25,LM-ATM-006,Tribeca,cloudy,None,58,27,14
2023-03-25,LM-ATM-007,City Hall,cloudy,None,70,30,16
2023-03-25,LM-ATM-008,Chinatown,cloudy,None,68,41,24
2023-03-25,LM-ATM-009,Little Italy,cloudy,None,48,41,21
2023-03-25,LM-ATM-010,SoHo Broadway,cloudy,None,76,54,38
2023-03-25,LM-ATM-011,NoLiTa,cloudy,None,44,35,19
2023-03-25,LM-ATM-012,Canal Street,cloudy,None,73,45,26
2023-03-25,LM-ATM-013,World Trade Center,cloudy,None,98,39,21
2023-03-25,LM-ATM-014,Brookfield Place,cloudy,None,92,43,20
2023-03-25,LM-ATM-015,Bowling Green,cloudy,None,64,32,16
2023-03-25,LM-ATM-016,Staten Ferry Terminal,cloudy,None,58,48,28
2023-03-25,LM-ATM-017,Essex Market,cloudy,None,59,41,21
2023-03-25,LM-ATM-018,Houston Street,cloudy,None,84,51,33
2023-03-25,LM-ATM-019,Delancey Street,cloudy,None,52,36,19
2023-03-25,LM-ATM-020,Pier 17,cloudy,None,66,48,37
2023-03-26,LM-ATM-001,Battery Park,cloudy,None,51,41,22
2023-03-26,LM-ATM-002,Wall Street,cloudy,None,107,28,15
2023-03-26,LM-ATM-003,Broad Street,cloudy,None,85,27,12
2023-03-26,LM-ATM-004,Fulton Center,cloudy,None,102,49,31
2023-03-26,LM-ATM-005,South Street Seaport,cloudy,None,60,45,25
2023-03-26,LM-ATM-006,Tribeca,cloudy,None,87,42,19
2023-03-26,LM-ATM-007,City Hall,cloudy,None,93,39,20
2023-03-26,LM-ATM-008,Chinatown,cloudy,None,69,42,24
2023-03-26,LM-ATM-009,Little Italy,cloudy,None,64,45,25
2023-03-26,LM-ATM-010,SoHo Broadway,cloudy,None,65,60,39
2023-03-26,LM-ATM-011,NoLiTa,cloudy,None,59,39,23
2023-03-26,LM-ATM-012,Canal Street,cloudy,None,77,50,26
2023-03-26,LM-ATM-013,World Trade Center,cloudy,None,91,38,23
2023-03-26,LM-ATM-014,Brookfield Place,cloudy,None,92,40,21
2023-03-26,LM-ATM-015,Bowling Green,cloudy,None,75,33,17
2023-03-26,LM-ATM-016,Staten Ferry Terminal,cloudy,None,66,46,30
2023-03-26,LM-ATM-017,Essex Market,cloudy,None,86,42,26
2023-03-26,LM-ATM-018,Houston Street,cloudy,None,68,46,26
2023-03-26,LM-ATM-019,Delancey Street,cloudy,None,57,42,19
2023-03-26,LM-ATM-020,Pier 17,cloudy,None,72,57,38
2023-03-27,LM-ATM-001,Battery Park,clear,None,72,50,28
2023-03-27,LM-ATM-002,Wall Street,clear,None,115,30,14
2023-03-27,LM-ATM-003,Broad Street,clear,None,99,26,15
2023-03-27,LM-ATM-004,Fulton Center,clear,None,95,40,27
2023-03-27,LM-ATM-005,South Street Seaport,clear,None,62,43,26
2023-03-27,LM-ATM-006,Tribeca,clear,None,88,36,20
2023-03-27,LM-ATM-007,City Hall,clear,None,89,30,15
2023-03-27,LM-ATM-008,Chinatown,clear,None,88,42,24
2023-03-27,LM-ATM-009,Little Italy,clear,None,57,36,23
2023-03-27,LM-ATM-010,SoHo Broadway,clear,None,72,41,35
2023-03-27,LM-ATM-011,NoLiTa,clear,None,57,36,20
2023-03-27,LM-ATM-012,Canal Street,clear,None,100,57,31
2023-03-27,LM-ATM-013,World Trade Center,clear,None,122,39,22
2023-03-27,LM-ATM-014,Brookfield Place,clear,None,112,39,19
2023-03-27,LM-ATM-015,Bowling Green,clear,None,95,44,20
2023-03-27,LM-ATM-016,Staten Ferry Terminal,clear,None,67,45,29
2023-03-27,LM-ATM-017,Essex Market,clear,None,78,41,21
2023-03-27,LM-ATM-018,Houston Street,clear,None,82,40,25
2023-03-27,LM-ATM-019,Delancey Street,clear,None,62,31,20
2023-03-27,LM-ATM-020,Pier 17,clear,None,64,49,30
2023-03-28,LM-ATM-001,Battery Park,clear,None,66,33,22
2023-03-28,LM-ATM-002,Wall Street,clear,None,118,28,15
2023-03-28,LM-ATM-003,Broad Street,clear,None,92,22,11
2023-03-28,LM-ATM-004,Fulton Center,clear,None,133,67,31
2023-03-28,LM-ATM-005,South Street Seaport,clear,None,72,52,34
2023-03-28,LM-ATM-006,Tribeca,clear,None,99,42,22
2023-03-28,LM-ATM-007,City Hall,clear,None,75,33,17
2023-03-28,LM-ATM-008,Chinatown,clear,None,97,47,25
2023-03-28,LM-ATM-009,Little Italy,clear,None,73,45,27
2023-03-28,LM-ATM-010,SoHo Broadway,clear,None,74,47,31
2023-03-28,LM-ATM-011,NoLiTa,clear,None,76,51,27
2023-03-28,LM-ATM-012,Canal Street,clear,None,82,40,27
2023-03-28,LM-ATM-013,World Trade Center,clear,None,125,41,26
2023-03-28,LM-ATM-014,Brookfield Place,clear,None,116,39,23
2023-03-28,LM-ATM-015,Bowling Green,clear,None,79,34,19
2023-03-28,LM-ATM-016,Staten Ferry Terminal,clear,None,60,45,27
2023-03-28,LM-ATM-017,Essex Market,clear,None,82,49,22
2023-03-28,LM-ATM-018,Houston Street,clear,None,82,48,29
2023-03-28,LM-ATM-019,Delancey Street,clear,None,73,35,24
2023-03-28,LM-ATM-020,Pier 17,clear,None,69,53,35
2023-03-29,LM-ATM-001,Battery Park,rain,None,52,30,19
2023-03-29,LM-ATM-002,Wall Street,rain,None,111,28,11
2023-03-29,LM-ATM-003,Broad Street,rain,None,86,21,10
2023-03-29,LM-ATM-004,Fulton Center,rain,None,107,40,24
2023-03-29,LM-ATM-005,South Street Seaport,rain,None,60,41,24
2023-03-29,LM-ATM-006,Tribeca,rain,None,62,24,13
2023-03-29,LM-ATM-007,City Hall,rain,None,95,30,15
2023-03-29,LM-ATM-008,Chinatown,rain,None,73,37,22
2023-03-29,LM-ATM-009,Little Italy,rain,None,55,32,22
2023-03-29,LM-ATM-010,SoHo Broadway,rain,None,81,48,34
2023-03-29,LM-ATM-011,NoLiTa,rain,None,46,29,16
2023-03-29,LM-ATM-012,Canal Street,rain,None,74,40,20
2023-03-29,LM-ATM-013,World Trade Center,rain,None,92,36,20
2023-03-29,LM-ATM-014,Brookfield Place,rain,None,86,29,19
2023-03-29,LM-ATM-015,Bowling Green,rain,None,59,28,14
2023-03-29,LM-ATM-016,Staten Ferry Terminal,rain,None,59,38,22
2023-03-29,LM-ATM-017,Essex Market,rain,None,80,36,20
2023-03-29,LM-ATM-018,Houston Street,rain,None,73,36,21
2023-03-29,LM-ATM-019,Delancey Street,rain,None,69,34,20
2023-03-29,LM-ATM-020,Pier 17,rain,None,54,48,27
2023-03-30,LM-ATM-001,Battery Park,rain,None,54,32,19
2023-03-30,LM-ATM-002,Wall Street,rain,None,120,30,14
2023-03-30,LM-ATM-003,Broad Street,rain,None,97,22,11
2023-03-30,LM-ATM-004,Fulton Center,rain,None,68,29,17
2023-03-30,LM-ATM-005,South Street Seaport,rain,None,64,46,26
2023-03-30,LM-ATM-006,Tribeca,rain,None,80,36,15
2023-03-30,LM-ATM-007,City Hall,rain,None,78,27,16
2023-03-30,LM-ATM-008,Chinatown,rain,None,83,38,26
2023-03-30,LM-ATM-009,Little Italy,rain,None,63,36,24
2023-03-30,LM-ATM-010,SoHo Broadway,rain,None,59,50,29
2023-03-30,LM-ATM-011,NoLiTa,rain,None,44,27,15
2023-03-30,LM-ATM-012,Canal Street,rain,None,70,36,21
2023-03-30,LM-ATM-013,World Trade Center,rain,None,93,30,19
2023-03-30,LM-ATM-014,Brookfield Place,rain,None,96,35,18
2023-03-30,LM-ATM-015,Bowling Green,rain,None,85,32,17
2023-03-30,LM-ATM-016,Staten Ferry Terminal,rain,None,58,44,25
2023-03-30,LM-ATM-017,Essex Market,rain,None,45,27,12
2023-03-30,LM-ATM-018,Houston Street,rain,None,49,26,15
2023-03-30,LM-ATM-019,Delancey Street,rain,None,64,32,20
2023-03-30,LM-ATM-020,Pier 17,rain,None,60,49,28
2023-03-31,LM-ATM-001,Battery Park,cloudy,None,70,41,26
2023-03-31,LM-ATM-002,Wall Street,cloudy,None,136,36,17
2023-03-31,LM-ATM-003,Broad Street,cloudy,None,108,29,12
2023-03-31,LM-ATM-004,Fulton Center,cloudy,None,82,30,18
2023-03-31,LM-ATM-005,South Street Seaport,cloudy,None,74,46,31
2023-03-31,LM-ATM-006,Tribeca,cloudy,None,83,28,16
2023-03-31,LM-ATM-007,City Hall,cloudy,None,83,30,15
2023-03-31,LM-ATM-008,Chinatown,cloudy,None,77,37,24
2023-03-31,LM-ATM-009,Little Italy,cloudy,None,62,40,24
2023-03-31,LM-ATM-010,SoHo Broadway,cloudy,None,74,50,33
2023-03-31,LM-ATM-011,NoLiTa,cloudy,None,53,32,19
2023-03-31,LM-ATM-012,Canal Street,cloudy,None,71,36,23
2023-03-31,LM-ATM-013,World Trade Center,cloudy,None,108,48,25
2023-03-31,LM-ATM-014,Brookfield Place,cloudy,None,116,41,24
2023-03-31,LM-ATM-015,Bowling Green,cloudy,None,79,34,17
2023-03-31,LM-ATM-016,Staten Ferry Terminal,cloudy,None,66,46,29
2023-03-31,LM-ATM-017,Essex Market,cloudy,None,75,40,20
2023-03-31,LM-ATM-018,Houston Street,cloudy,None,60,34,17
2023-03-31,LM-ATM-019,Delancey Street,cloudy,None,59,33,20
2023-03-31,LM-ATM-020,Pier 17,cloudy,None,62,45,29
2023-04-01,LM-ATM-001,Battery Park,cloudy,None,55,36,21
2023-04-01,LM-ATM-002,Wall Street,cloudy,None,111,30,17
2023-04-01,LM-ATM-003,Broad Street,cloudy,None,94,31,13
2023-04-01,LM-ATM-004,Fulton Center,cloudy,None,94,52,27
2023-04-01,LM-ATM-005,South Street Seaport,cloudy,None,78,54,36
2023-04-01,LM-ATM-006,Tribeca,cloudy,None,94,42,19
2023-04-01,LM-ATM-007,City Hall,cloudy,None,77,42,19
2023-04-01,LM-ATM-008,Chinatown,cloudy,None,84,51,28
2023-04-01,LM-ATM-009,Little Italy,cloudy,None,70,58,29
2023-04-01,LM-ATM-010,SoHo Broadway,cloudy,None,78,64,39
2023-04-01,LM-ATM-011,NoLiTa,cloudy,None,58,48,25
2023-04-01,LM-ATM-012,Canal Street,cloudy,None,77,48,26
2023-04-01,LM-ATM-013,World Trade Center,cloudy,None,104,50,25
2023-04-01,LM-ATM-014,Brookfield Place,cloudy,None,89,39,17
2023-04-01,LM-ATM-015,Bowling Green,cloudy,None,89,48,23
2023-04-01,LM-ATM-016,Staten Ferry Terminal,cloudy,None,85,61,38
2023-04-01,LM-ATM-017,Essex Market,cloudy,None,76,44,25
2023-04-01,LM-ATM-018,Houston Street,cloudy,None,55,37,25
2023-04-01,LM-ATM-019,Delancey Street,cloudy,None,68,35,22
2023-04-01,LM-ATM-020,Pier 17,cloudy,None,64,63,33
2023-04-02,LM-ATM-001,Battery Park,cloudy,None,77,52,30
2023-04-02,LM-ATM-002,Wall Street,cloudy,None,96,28,14
2023-04-02,LM-ATM-003,Broad Street,cloudy,None,96,33,16
2023-04-02,LM-ATM-004,Fulton Center,cloudy,None,115,55,31
2023-04-02,LM-ATM-005,South Street Seaport,cloudy,None,85,64,36
2023-04-02,LM-ATM-006,Tribeca,cloudy,None,75,44,19
2023-04-02,LM-ATM-007,City Hall,cloudy,None,77,32,16
2023-04-02,LM-ATM-008,Chinatown,cloudy,None,65,39,21
2023-04-02,LM-ATM-009,Little Italy,cloudy,None,61,45,29
2023-04-02,LM-ATM-010,SoHo Broadway,cloudy,None,80,65,41
2023-04-02,LM-ATM-011,NoLiTa,cloudy,None,53,39,23
2023-04-02,LM-ATM-012,Canal Street,cloudy,None,95,47,30
2023-04-02,LM-ATM-013,World Trade Center,cloudy,None,91,47,23
2023-04-02,LM-ATM-014,Brookfield Place,cloudy,None,73,28,18
2023-04-02,LM-ATM-015,Bowling Green,cloudy,None,88,40,21
2023-04-02,LM-ATM-016,Staten Ferry Terminal,cloudy,None,71,54,34
2023-04-02,LM-ATM-017,Essex Market,cloudy,None,59,33,19
2023-04-02,LM-ATM-018,Houston Street,cloudy,None,60,38,24
2023-04-02,LM-ATM-019,Delancey Street,cloudy,None,70,48,24
2023-04-02,LM-ATM-020,Pier 17,cloudy,None,58,51,31
2023-04-03,LM-ATM-001,Battery Park,cloudy,None,69,40,25
2023-04-03,LM-ATM-002,Wall Street,cloudy,None,129,38,15
2023-04-03,LM-ATM-003,Broad Street,cloudy,None,119,29,15
2023-04-03,LM-ATM-004,Fulton Center,cloudy,None,104,48,29
2023-04-03,LM-ATM-005,South Street Seaport,cloudy,None,68,47,28
2023-04-03,LM-ATM-006,Tribeca,cloudy,None,85,30,14
2023-04-03,LM-ATM-007,City Hall,cloudy,None,102,42,22
2023-04-03,LM-ATM-008,Chinatown,cloudy,None,78,41,21
2023-04-03,LM-ATM-009,Little Italy,cloudy,None,61,36,22
2023-04-03,LM-ATM-010,SoHo Broadway,cloudy,None,77,58,35
2023-04-03,LM-ATM-011,NoLiTa,cloudy,None,59,36,25
2023-04-03,LM-ATM-012,Canal Street,cloudy,None,103,55,29
2023-04-03,LM-ATM-013,World Trade Center,cloudy,None,126,53,25
2023-04-03,LM-ATM-014,Brookfield Place,cloudy,None,95,39,22
2023-04-03,LM-ATM-015,Bowling Green,cloudy,None,87,30,18
2023-04-03,LM-ATM-016,Staten Ferry Terminal,cloudy,None,50,34,20
2023-04-03,LM-ATM-017,Essex Market,cloudy,None,86,43,25
2023-04-03,LM-ATM-018,Houston Street,cloudy,None,86,45,27
2023-04-03,LM-ATM-019,Delancey Street,cloudy,None,73,36,22
2023-04-03,LM-ATM-020,Pier 17,cloudy,None,57,45,27
2023-04-04,LM-ATM-001,Battery Park,clear,None,63,33,23
2023-04-04,LM-ATM-002,Wall Street,clear,None,98,25,12
2023-04-04,LM-ATM-003,Broad Street,clear,None,115,33,15
2023-04-04,LM-ATM-004,Fulton Center,clear,None,120,51,29
2023-04-04,LM-ATM-005,South Street Seaport,clear,None,80,64,38
2023-04-04,LM-ATM-006,Tribeca,clear,None,104,36,22
2023-04-04,LM-ATM-007,City Hall,clear,None,91,31,19
2023-04-04,LM-ATM-008,Chinatown,clear,None,83,46,25
2023-04-04,LM-ATM-009,Little Italy,clear,None,81,41,27
2023-04-04,LM-ATM-010,SoHo Broadway,clear,None,83,53,38
2023-04-04,LM-ATM-011,NoLiTa,clear,None,60,33,20
2023-04-04,LM-ATM-012,Canal Street,clear,None,96,54,29
2023-04-04,LM-ATM-013,World Trade Center,clear,None,146,48,25
2023-04-04,LM-ATM-014,Brookfield Place,clear,None,149,56,30
2023-04-04,LM-ATM-015,Bowling Green,clear,None,95,35,20
2023-04-04,LM-ATM-016,Staten Ferry Terminal,clear,None,71,49,31
2023-04-04,LM-ATM-017,Essex Market,clear,None,71,38,22
2023-04-04,LM-ATM-018,Houston Street,clear,None,78,44,26
2023-04-04,LM-ATM-019,Delancey Street,clear,None,93,51,26
2023-04-04,LM-ATM-020,Pier 17,clear,None,61,48,31
2023-04-05,LM-ATM-001,Battery Park,clear,None,72,44,28
2023-04-05,LM-ATM-002,Wall Street,clear,None,130,30,15
2023-04-05,LM-ATM-003,Broad Street,clear,None,119,29,16
2023-04-05,LM-ATM-004,Fulton Center,clear,None,144,64,34
2023-04-05,LM-ATM-005,South Street Seaport,clear,None,80,50,35
2023-04-05,LM-ATM-006,Tribeca,clear,None,93,31,18
2023-04-05,LM-ATM-007,City Hall,clear,None,85,34,16
2023-04-05,LM-ATM-008,Chinatown,clear,None,98,45,24
2023-04-05,LM-ATM-009,Little Italy,clear,None,81,49,29
2023-04-05,LM-ATM-010,SoHo Broadway,clear,None,88,61,41
2023-04-05,LM-ATM-011,NoLiTa,clear,None,64,40,22
2023-04-05,LM-ATM-012,Canal Street,clear,None,82,40,25
2023-04-05,LM-ATM-013,World Trade Center,clear,None,122,51,27
2023-04-05,LM-ATM-014,Brookfield Place,clear,None,119,38,24
2023-04-05,LM-ATM-015,Bowling Green,clear,None,99,40,24
2023-04-05,LM-ATM-016,Staten Ferry Terminal,clear,None,89,57,31
